x,y,z,σx,σy,σz
-2.4697119829912175,-48.73150763114161,14.394880212834195,1.029553264604811,1.029553264604811,1.029553264604811
32.32346712107673,-32.62655091325503,19.90466466772084,0.7863517060367453,0.7863517060367453,0.7863517060367453
32.66855037844008,-33.19599095643975,19.191500168984522,0.9790849673202614,0.9790849673202614,0.9790849673202614
32.46645669527738,-32.14330006455674,19.11946592177347,0.9695792880258899,0.9695792880258899,0.9695792880258899
32.19552054169385,-31.405450249337136,19.191587987504107,0.9790849673202614,0.9790849673202614,0.9790849673202614
32.24945609934524,-34.34975696063215,20.416246852015057,0.9421383647798741,0.9421383647798741,0.9421383647798741
32.42657953523746,-33.03356980891375,18.71827400037542,0.9986666666666666,0.9986666666666666,0.9986666666666666
33.59298303834036,-31.22256959254262,19.95813837689369,0.9887788778877887,0.9887788778877887,0.9887788778877887
33.515568767753166,-32.88750647432663,20.34527547628943,0.9078787878787878,0.9078787878787878,0.9078787878787878
34.25802509949174,-31.397961844222092,19.204050012392507,0.9421383647798741,0.9421383647798741,0.9421383647798741
31.8108090299635,-31.945324799982064,18.124622841836683,0.8916666666666666,0.8916666666666666,0.8916666666666666
31.74219733655782,-31.609572691526314,18.602642657566754,0.7925925925925925,0.7925925925925925,0.7925925925925925
36.5355354096699,17.545664284280917,58.16289453262397,0.8760233918128655,0.8760233918128655,0.8760233918128655
22.439822964437855,50.125544656111,43.918415875592736,0.8996996996996997,0.8996996996996997,0.8996996996996997
24.564267520434687,48.95487304237209,43.10990829214853,1.0974358974358973,1.0974358974358973,1.0974358974358973
23.41495599312241,50.02866685076418,41.217490897372784,1.0402777777777776,1.0402777777777776,1.0402777777777776
22.345085742725466,49.2160603610914,45.45819814760553,1.1478927203065132,1.1478927203065132,1.1478927203065132
-11.26223120899554,62.32025613300512,31.2963836781528,0.9162079510703364,0.9162079510703364,0.9162079510703364
-11.520153810887244,62.78029107046849,30.386171970347473,1.0974358974358973,1.0974358974358973,1.0974358974358973
-44.35801817990179,47.590610176214874,26.714235072483607,0.9078787878787878,0.9078787878787878,0.9078787878787878
-45.13398734010201,49.21626067941405,27.47938341181263,0.8185792349726776,0.8185792349726776,0.8185792349726776
-60.313053257066805,13.492971856268403,34.81002486311285,1.2641350210970463,1.2641350210970463,1.2641350210970463
-59.708462763570765,12.857857519015113,33.483706672212556,1.1096296296296295,1.1096296296296295,1.1096296296296295
-61.01940201821272,14.616007683739678,33.935605258006106,0.9887788778877887,0.9887788778877887,0.9887788778877887
-60.85192461544155,13.222859611004246,33.01692632802876,0.951111111111111,0.951111111111111,0.951111111111111
-61.085280189258945,14.718311739700418,34.45354936282415,0.8837758112094395,0.8837758112094395,0.8837758112094395
-59.63813129237871,14.18897516674205,34.05108303907981,1.1348484848484848,1.1348484848484848,1.1348484848484848
-47.058946831147786,-19.650814054946256,50.452592197445576,0.9162079510703364,0.9162079510703364,0.9162079510703364
-46.915639467621375,-20.667305383512257,48.49733724652866,1.1478927203065132,1.1478927203065132,1.1478927203065132
-48.32733154275687,-19.156268258808286,45.90371736114123,0.9887788778877887,0.9887788778877887,0.9887788778877887
-47.28171548341856,-18.71095789616594,47.708114125205604,1.1220973782771535,1.1220973782771535,1.1220973782771535
-47.54361491076482,-20.262327323422245,50.09699270636666,0.8535612535612535,0.8535612535612535,0.8535612535612535
-14.274523728284661,-31.776846533116114,63.170316352999436,0.8684057971014493,0.8684057971014493,0.8684057971014493
-14.01654504889085,-32.715245852921264,63.29266486814951,1.1220973782771535,1.1220973782771535,1.1220973782771535
-13.615172775396836,-31.474227774914088,61.90491797870548,0.8463276836158191,0.8463276836158191,0.8463276836158191
-14.235537050125766,-31.725375745456038,61.12869713025627,1.0855072463768116,1.0855072463768116,1.0855072463768116
21.380578281402883,-16.894407999182132,64.93515759953421,1.1478927203065132,1.1478927203065132,1.1478927203065132
20.88898602508323,-17.842482961890937,64.59578966307363,1.1749019607843136,1.1749019607843136,1.1749019607843136
